fase_aluno,turma,ano_nasc,idade,genero,ano_inicio_pm,instituicao_aluno,CG,CF,CT,Nº Av,IAA,IEG,IPS,IDA,mat,por,ing,indicado_por_bolsa,ano_base,Escola,Ativo/ Inativo,risco_defasagem
ALFA,ALFA U - G2/G3,4/20/2015,8,Feminino,2023,Pública,,,,2.0,8.5,9.4,3.77,7.0,7.0,7.0,,,2023,,,0
ALFA,ALFA U - G2/G3,10/30/2013,9,Feminino,2022,Pública,,,,2.0,0.0,8.9,3.14,8.3,8.3,8.3,,,2023,,,1
ALFA,ALFA U - G2/G3,3/13/2014,9,Feminino,2023,Pública,,,,2.0,9.0,9.1,7.52,7.8,8.3,7.3,,,2023,,,1
ALFA,ALFA U - G2/G3,7/13/2014,9,Feminino,2023,Pública,,,,2.0,9.0,9.7,7.52,7.0,7.0,7.0,,,2023,,,1
ALFA,ALFA V - G0/G1,1/22/2015,8,Masculino,2023,Pública,,,,2.0,9.0,8.5,7.52,4.0,8.0,0.0,,,2023,,,0
ALFA,ALFA V - G0/G1,12/26/2014,8,Masculino,2022,Pública,,,,2.0,8.0,8.5,7.52,8.7,8.5,8.9,,,2023,,,0
ALFA,ALFA V - G0/G1,12/29/2014,8,Feminino,2023,Pública,,,,2.0,9.0,9.6,7.52,7.9,6.5,9.2,,,2023,,,0
ALFA,ALFA V - G0/G1,7/16/2015,8,Masculino,2023,Pública,,,,2.0,9.5,7.9,7.52,8.8,8.4,9.2,,,2023,,,0
ALFA,ALFA V - G0/G1,5/24/2015,8,Feminino,2023,Pública,,,,2.0,9.0,9.3,7.52,8.7,8.7,8.6,,,2023,,,0
ALFA,ALFA V - G0/G1,10/29/2012,10,Masculino,2022,Pública,,,,2.0,0.0,8.3,6.89,8.8,8.9,8.6,,,2023,,,1
ALFA,ALFA V - G0/G1,2015-06-01 00:00:00,1900-01-08 00:00:00,Masculino,2023,Pública,,,,2.0,9.0,7.4,7.52,8.3,8.1,8.5,,,2023,,,0
ALFA,ALFA V - G0/G1,5/22/2015,8,Masculino,2023,Pública,,,,2.0,9.0,8.6,7.52,8.4,7.5,9.2,,,2023,,,0
ALFA,ALFA V - G0/G1,2014-03-09 00:00:00,1900-01-09 00:00:00,Feminino,2022,Pública,,,,2.0,8.0,9.1,3.77,8.6,8.2,8.9,,,2023,,,1
ALFA,ALFA Y - G0/G1,3/27/2015,8,Masculino,2023,Pública,,,,2.0,0.0,9.0,3.77,8.8,8.3,9.2,,,2023,,,0
ALFA,ALFA Y - G0/G1,1/14/2015,8,Masculino,2023,Pública,,,,2.0,9.5,10.0,3.77,9.4,9.0,9.8,,,2023,,,0
ALFA,ALFA Y - G0/G1,2015-03-11 00:00:00,1900-01-07 00:00:00,Masculino,2023,Pública,,,,2.0,9.5,8.6,3.77,5.2,5.5,4.8,,,2023,,,0
ALFA,ALFA Y - G0/G1,5/18/2015,8,Feminino,2023,Pública,,,,2.0,10.0,9.9,3.77,6.6,7.0,6.2,,,2023,,,0
ALFA,ALFA Y - G0/G1,12/25/2015,7,Masculino,2023,Pública,,,,2.0,9.0,9.6,4.39,8.3,7.0,9.5,,,2023,,,0
ALFA,ALFA Y - G0/G1,2016-05-02 00:00:00,1900-01-07 00:00:00,Feminino,2023,Pública,,,,2.0,9.0,9.7,3.77,8.2,7.7,8.7,,,2023,,,0
FASE 1,1A,6/24/2013,10,Feminino,2023,Pública,,,,3.0,10.0,9.3,6.27,6.3,5.0,7.6,,,2023,,,1
FASE 1,1A,10/14/2012,11,Feminino,2022,Pública,,,,3.0,8.5,8.0,7.52,6.9,6.8,7.0,,,2023,,,1
FASE 1,1A,1/26/2013,10,Masculino,2022,Pública,,,,3.0,8.0,9.0,7.52,6.9,6.7,7.0,,,2023,,,1
FASE 1,1A,3/14/2013,10,Feminino,2023,Pública,,,,3.0,10.0,9.5,7.52,6.7,5.8,7.5,,,2023,,,1
FASE 1,1A,2012-01-10 00:00:00,1900-01-11 00:00:00,Masculino,2023,Pública,,,,3.0,0.0,8.0,5.02,7.7,7.0,8.3,,,2023,,,1
FASE 1,1A,8/20/2013,10,Masculino,2022,Pública,,,,3.0,8.5,9.3,7.52,8.6,8.2,9.0,,,2023,,,1
FASE 1,1A,2013-10-12 00:00:00,1900-01-09 00:00:00,Masculino,2023,Pública,,,,3.0,0.0,8.5,5.02,6.3,5.8,6.8,,,2023,,,0
FASE 1,1A,2013-05-12 00:00:00,1900-01-09 00:00:00,Feminino,2021,Pública,,,,3.0,0.0,9.4,5.02,6.7,5.2,8.2,,,2023,,,0
FASE 1,1A,3/23/2015,8,Feminino,2023,Pública,,,,3.0,7.5,9.1,5.02,4.3,0.5,8.0,,,2023,,,0
FASE 1,1A,2013-05-05 00:00:00,1900-01-10 00:00:00,Feminino,2022,Pública,,,,3.0,7.9,7.5,2.52,5.5,4.2,6.8,,,2023,,,1
FASE 1,1A,7/25/2014,9,Feminino,2023,Pública,,,,3.0,10.0,9.1,2.52,6.1,4.3,7.8,,,2023,,,0
FASE 1,1A,2014-10-03 00:00:00,1900-01-09 00:00:00,Masculino,2023,Pública,,,,3.0,8.0,9.2,3.77,3.3,2.5,4.0,,,2023,,,0
FASE 1,1A,2/25/2014,9,Masculino,2023,Pública,,,,3.0,8.5,8.5,3.77,4.7,4.7,4.7,,,2023,,,0
FASE 1,1A,2014-06-05 00:00:00,1900-01-09 00:00:00,Feminino,2023,Pública,,,,3.0,10.0,10.0,6.27,9.1,8.5,9.7,,,2023,,,0
FASE 1,1A,7/13/2013,10,Masculino,2022,Pública,,,,3.0,8.5,8.3,3.77,6.0,5.7,6.2,,,2023,,,1
FASE 1,1B,10/20/2012,11,Feminino,2021,Pública,,,,3.0,10.0,9.7,7.52,7.9,7.2,8.5,,,2023,,,1
FASE 1,1B,3/20/2013,10,Masculino,2022,Pública,,,,3.0,8.0,8.8,6.27,7.3,6.8,7.7,,,2023,,,1
FASE 1,1B,5/17/2013,10,Feminino,2023,Pública,,,,3.0,0.0,10.0,6.27,9.8,10.0,9.5,,,2023,,,1
FASE 1,1B,5/24/2014,9,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,8.5,9.8,7.52,8.0,6.7,9.3,,,2023,,,0
FASE 1,1B,12/18/2013,9,Masculino,2023,Pública,,,,3.0,8.5,8.9,7.52,7.5,7.5,7.5,,,2023,,,0
FASE 1,1B,2012-05-02 00:00:00,1900-01-11 00:00:00,Feminino,2019,Pública,,,,3.0,0.0,9.1,7.52,6.4,5.2,7.5,,,2023,,,1
FASE 1,1B,2009-11-06 00:00:00,1900-01-14 00:00:00,Feminino,2023,Pública,,,,3.0,8.5,9.8,7.52,3.2,2.3,4.0,,,2023,,,1
FASE 1,1B,12/20/2013,9,Masculino,2021,Pública,,,,3.0,8.5,9.9,2.52,5.7,4.3,7.0,,,2023,,,0
FASE 1,1B,2012-10-03 00:00:00,1900-01-11 00:00:00,Masculino,2022,Pública,,,,3.0,9.0,9.3,7.52,5.8,4.8,6.7,,,2023,,,1
FASE 1,1B,11/18/2013,9,Feminino,2021,Pública,,,,3.0,8.0,8.3,7.52,7.9,6.5,9.2,,,2023,,,0
FASE 1,1B,4/25/2013,10,Feminino,2023,Pública,,,,3.0,9.5,9.7,7.52,6.0,4.2,7.7,,,2023,,,1
FASE 1,1B,2010-01-07 00:00:00,1900-01-13 00:00:00,Masculino,2020,Pública,,,,3.0,8.0,9.6,7.52,6.8,4.8,8.7,,,2023,,,1
FASE 1,1B,2/17/2012,11,Masculino,2023,Pública,,,,3.0,0.0,9.2,7.52,5.0,5.0,5.0,,,2023,,,1
FASE 1,1C,4/19/2013,10,Feminino,2022,Pública,,,,3.0,8.5,9.0,7.52,8.0,7.3,8.7,,,2023,,,1
FASE 1,1C,2/22/2014,9,Feminino,2023,Pública,,,,3.0,10.0,6.3,3.77,5.4,3.5,7.2,,,2023,,,0
FASE 1,1C,2012-10-08 00:00:00,1900-01-11 00:00:00,Masculino,2023,Pública,,,,3.0,8.5,9.7,3.77,6.9,6.2,7.5,,,2023,,,1
FASE 1,1C,2013-08-01 00:00:00,1900-01-10 00:00:00,Masculino,2021,Pública,,,,3.0,7.5,9.2,7.52,8.3,8.3,8.2,,,2023,,,1
FASE 1,1C,10/20/2013,10,Masculino,2021,Pública,,,,3.0,7.0,8.4,7.52,8.9,9.2,8.5,,,2023,,,1
FASE 1,1C,2/26/2013,10,Feminino,2021,Privada,,,,3.0,7.4,7.7,7.52,4.6,2.8,6.3,,,2023,,,1
FASE 1,1C,2013-03-02 00:00:00,1900-01-10 00:00:00,Feminino,2022,Pública,,,,3.0,9.0,9.1,7.52,6.5,5.7,7.2,,,2023,,,1
FASE 1,1D,3/13/2013,10,Masculino,2023,Pública,,,,3.0,8.0,8.8,7.52,5.9,4.8,7.0,,,2023,,,1
FASE 1,1D,2013-05-06 00:00:00,1900-01-10 00:00:00,Masculino,2023,Pública,,,,3.0,8.5,9.5,7.52,6.0,5.7,6.2,,,2023,,,1
FASE 1,1D,2012-09-04 00:00:00,1900-01-11 00:00:00,Feminino,2023,Pública,,,,3.0,9.0,8.9,7.52,7.9,7.0,8.8,,,2023,,,1
FASE 1,1D,4/15/2013,10,Masculino,2023,Pública,,,,3.0,7.5,9.0,7.52,8.3,7.8,8.7,,,2023,,,1
FASE 1,1D,1/31/2014,9,Masculino,2023,Pública,,,,3.0,0.0,8.3,7.52,5.8,4.0,7.5,,,2023,,,0
FASE 1,1F,12/17/2012,10,Feminino,2021,Privada,,,,3.0,10.0,8.7,5.02,7.8,7.8,7.7,,,2023,,,1
FASE 1,1F,11/23/2013,9,Feminino,2022,Pública,,,,3.0,9.5,10.0,7.52,6.8,5.2,8.3,,,2023,,,0
FASE 1,1F,8/26/2013,10,Masculino,2022,Pública,,,,3.0,7.9,7.4,7.52,8.9,9.2,8.5,,,2023,,,1
FASE 1,1F,2014-05-02 00:00:00,1900-01-09 00:00:00,Feminino,2022,Pública,,,,3.0,8.0,9.3,7.52,6.0,4.2,7.8,,,2023,,,0
FASE 1,1F,7/18/2012,11,Feminino,2023,Pública,,,,3.0,0.0,9.6,3.77,8.0,9.0,7.0,,,2023,,,1
FASE 1,1F,11/19/2012,10,Masculino,2023,Pública,,,,3.0,9.0,8.4,7.52,6.7,5.0,8.3,,,2023,,,1
FASE 1,1F,8/23/2012,11,Feminino,2022,Pública,,,,3.0,9.0,9.3,5.02,8.0,6.5,9.5,,,2023,,,1
FASE 1,1F,7/21/2013,10,Feminino,2023,Privada,,,,3.0,8.0,9.3,7.52,6.5,7.5,5.5,,,2023,,,1
FASE 1,1F,2011-05-08 00:00:00,1900-01-12 00:00:00,Masculino,2023,Pública,,,,3.0,8.0,9.9,7.52,6.2,6.0,6.3,,,2023,,,1
FASE 1,1F,2011-06-12 00:00:00,1900-01-11 00:00:00,Masculino,2023,Pública,,,,3.0,10.0,9.3,7.52,6.6,5.8,7.3,,,2023,,,1
FASE 1,1F,4/20/2013,10,Feminino,2023,Pública,,,,3.0,10.0,7.2,7.52,3.3,1.8,4.7,,,2023,,,1
FASE 1,1G,12/19/2013,9,Feminino,2022,Pública,,,,3.0,10.0,8.7,7.52,6.2,4.3,8.0,,,2023,,,0
FASE 1,1G,2014-07-04 00:00:00,1900-01-09 00:00:00,Masculino,2022,Pública,,,,3.0,9.0,9.3,7.52,7.0,6.3,7.7,,,2023,,,0
FASE 1,1G,5/19/2013,10,Masculino,2022,Pública,,,,3.0,9.0,9.9,7.52,7.4,7.5,7.2,,,2023,,,1
FASE 1,1G,2013-12-03 00:00:00,1900-01-10 00:00:00,Masculino,2022,Pública,,,,3.0,0.0,9.9,3.77,7.9,7.0,8.7,,,2023,,,1
FASE 1,1G,2013-05-07 00:00:00,1900-01-10 00:00:00,Masculino,2023,Pública,,,,3.0,0.0,6.5,3.77,4.3,4.0,4.5,,,2023,,,1
FASE 1,1G,2/26/2013,10,Masculino,2021,Pública,,,,3.0,8.0,9.6,3.77,7.5,6.7,8.2,,,2023,,,1
FASE 1,1G,11/19/2012,10,Masculino,2022,Pública,,,,3.0,8.5,9.5,6.27,6.7,4.8,8.5,,,2023,,,1
FASE 1,1G,6/29/2013,10,Masculino,2023,Pública,,,,3.0,10.0,7.9,6.27,2.5,2.0,3.0,,,2023,,,1
FASE 1,1G,3/23/2013,10,Masculino,2022,Pública,,,,3.0,9.0,8.7,3.77,5.6,5.0,6.2,,,2023,,,1
FASE 1,1G,4/24/2013,10,Feminino,2023,Pública,,,,3.0,8.0,9.7,7.52,6.1,4.5,7.7,,,2023,,,1
FASE 1,1G,2013-04-08 00:00:00,1900-01-10 00:00:00,Masculino,2021,Privada - Programa de Apadrinhamento,,,,3.0,9.5,9.3,3.77,7.0,5.7,8.2,,,2023,,,1
FASE 1,1G,8/17/2012,11,Feminino,2021,Pública,,,,3.0,0.0,8.5,7.52,5.9,5.5,6.3,,,2023,,,1
FASE 1,1G,2014-11-08 00:00:00,1900-01-09 00:00:00,Feminino,2022,Pública,,,,3.0,9.5,9.1,3.77,7.8,6.3,9.2,,,2023,,,0
FASE 1,1G,3/20/2014,9,Feminino,2021,Pública,,,,3.0,8.5,9.5,7.52,8.4,7.5,9.3,,,2023,,,0
FASE 1,1G,2014-09-04 00:00:00,1900-01-09 00:00:00,Masculino,2022,Pública,,,,3.0,0.0,8.0,3.77,7.2,6.0,8.3,,,2023,,,0
FASE 1,1H,8/18/2012,11,Feminino,2023,Pública,,,,3.0,9.5,9.4,7.52,7.9,6.8,9.0,,,2023,,,1
FASE 1,1H,9/30/2011,12,Feminino,2019,Pública,,,,3.0,9.0,6.0,2.52,5.6,5.0,6.2,,,2023,,,1
FASE 1,1H,1/18/2014,9,Masculino,2023,Pública,,,,3.0,0.0,8.5,3.77,6.3,6.3,6.3,,,2023,,,0
FASE 1,1H,3/17/2014,9,Masculino,2023,Pública,,,,3.0,10.0,8.5,3.77,6.9,5.8,8.0,,,2023,,,0
FASE 1,1H,2012-03-01 00:00:00,1900-01-11 00:00:00,Feminino,2019,Pública,,,,3.0,8.5,7.3,3.77,5.9,5.7,6.0,,,2023,,,1
FASE 1,1H,7/20/2013,10,Feminino,2023,Privada,,,,3.0,8.5,9.5,3.77,8.2,7.5,8.8,,,2023,,,1
FASE 1,1H,6/17/2013,10,Masculino,2023,Pública,,,,3.0,10.0,7.7,7.52,6.3,5.5,7.0,,,2023,,,1
FASE 1,1H,4/15/2012,11,Masculino,2023,Pública,,,,3.0,9.0,9.2,6.27,7.2,6.2,8.2,,,2023,,,1
FASE 1,1H,1/14/2014,9,Feminino,2023,Pública,,,,3.0,8.5,8.9,6.27,8.4,7.0,9.8,,,2023,,,0
FASE 1,1H,2012-01-03 00:00:00,1900-01-11 00:00:00,Feminino,2020,Pública,,,,3.0,0.0,9.8,3.77,6.5,5.5,7.5,,,2023,,,1
FASE 1,1H,2014-04-06 00:00:00,1900-01-09 00:00:00,Masculino,2023,Pública,,,,3.0,0.0,9.0,7.52,5.3,5.0,5.5,,,2023,,,0
FASE 1,1H,2/15/2012,11,Feminino,2020,Pública,,,,3.0,8.5,9.8,7.52,9.0,8.7,9.3,,,2023,,,1
FASE 1,1H,2/24/2012,11,Masculino,2019,Pública,,,,3.0,8.0,9.8,7.52,7.9,7.0,8.8,,,2023,,,1
FASE 1,1J,6/29/2012,11,Feminino,2021,Pública,,,,3.0,0.0,9.0,7.52,8.1,7.7,8.5,,,2023,,,1
FASE 1,1J,2012-01-03 00:00:00,1900-01-11 00:00:00,Masculino,2020,Pública,,,,3.0,9.5,9.0,3.77,6.5,5.7,7.3,,,2023,,,1
FASE 1,1J,3/13/2011,12,Masculino,2019,Pública,,,,3.0,9.5,5.6,3.14,6.7,5.5,7.8,,,2023,,,1
FASE 1,1J,2012-07-05 00:00:00,1900-01-11 00:00:00,Masculino,2021,Pública,,,,3.0,9.5,8.1,5.02,6.4,5.5,7.2,,,2023,,,1
FASE 1,1J,3/16/2012,11,Masculino,2020,Pública,,,,3.0,7.5,7.5,5.02,3.6,2.0,5.2,,,2023,,,1
FASE 1,1J,9/18/2011,12,Feminino,2019,Privada,,,,3.0,9.0,7.9,3.77,5.0,3.8,6.2,,,2023,,,1
FASE 1,1J,6/30/2011,12,Masculino,2019,Pública,,,,3.0,0.0,8.0,3.14,7.4,6.7,8.0,,,2023,,,1
FASE 1,1J,10/29/2013,9,Feminino,2022,Pública,,,,3.0,9.5,7.8,7.52,7.5,7.0,8.0,,,2023,,,0
FASE 1,1J,3/25/2012,11,Feminino,2022,Pública,,,,3.0,10.0,8.2,3.77,7.4,6.5,8.3,,,2023,,,1
FASE 1,1J,8/18/2014,9,Masculino,2023,Pública,,,,3.0,0.0,9.1,6.27,8.6,7.8,9.3,,,2023,,,0
FASE 1,1J,4/24/2012,11,Feminino,2019,Pública,,,,3.0,8.5,7.6,3.14,6.8,6.2,7.3,,,2023,,,1
FASE 1,1J,2011-09-02 00:00:00,1900-01-12 00:00:00,Masculino,2022,Pública,,,,3.0,0.0,5.6,3.14,6.4,6.5,6.2,,,2023,,,1
FASE 1,1J,2010-02-12 00:00:00,1900-01-12 00:00:00,Masculino,2023,Pública,,,,3.0,8.5,8.6,7.52,6.6,5.0,8.2,,,2023,,,1
FASE 1,1J,2/18/2012,11,Masculino,2023,Pública,,,,3.0,0.0,7.2,7.52,5.5,6.0,5.0,,,2023,,,1
FASE 1,1K,2/21/2013,10,Masculino,2022,Pública,,,,3.0,10.0,9.6,7.52,8.5,7.8,9.2,,,2023,,,1
FASE 1,1K,2012-02-08 00:00:00,1900-01-11 00:00:00,Masculino,2022,Pública,,,,3.0,9.0,9.2,7.52,8.6,8.3,8.8,,,2023,,,1
FASE 1,1K,2013-02-06 00:00:00,1900-01-10 00:00:00,Feminino,2022,Privada - Programa de Apadrinhamento,,,,3.0,0.0,7.0,7.52,3.5,4.2,2.7,,,2023,,,1
FASE 1,1K,3/15/2013,10,Feminino,2021,Pública,,,,3.0,8.5,8.4,7.52,7.2,6.5,7.8,,,2023,,,1
FASE 1,1K,4/30/2014,9,Masculino,2023,Pública,,,,3.0,8.5,9.6,7.52,8.1,7.8,8.3,,,2023,,,0
FASE 1,1K,2011-02-10 00:00:00,1900-01-12 00:00:00,Feminino,2022,Pública,,,,3.0,0.0,8.1,7.52,5.3,6.0,4.5,,,2023,,,1
FASE 1,1K,6/19/2014,9,Masculino,2021,Pública,,,,3.0,9.0,10.0,7.52,8.7,8.0,9.3,,,2023,,,0
FASE 1,1K,6/28/2010,13,Masculino,2022,Pública,,,,3.0,10.0,9.1,3.14,5.8,6.2,5.3,,,2023,,,1
FASE 1,1K,2013-11-07 00:00:00,1900-01-10 00:00:00,Feminino,2021,Pública,,,,3.0,8.5,7.9,7.52,8.2,7.3,9.0,,,2023,,,1
FASE 1,1K,10/22/2011,12,Masculino,2022,Pública,,,,3.0,9.5,8.9,7.52,9.4,9.0,9.7,,,2023,,,1
FASE 1,1K,12/18/2012,10,Masculino,2022,Pública,,,,3.0,8.5,8.5,7.52,6.0,4.7,7.2,,,2023,,,1
FASE 1,1K,5/21/2012,11,Feminino,2020,Pública,,,,3.0,10.0,8.7,4.39,8.7,9.2,8.2,,,2023,,,1
FASE 1,1K,8/17/2012,11,Masculino,2022,Pública,,,,3.0,8.0,7.5,7.52,6.8,4.8,8.7,,,2023,,,1
FASE 1,1K,12/20/2012,10,Masculino,2022,Pública,,,,3.0,10.0,7.5,7.52,6.2,6.0,6.3,,,2023,,,1
FASE 1,1K,2014-11-03 00:00:00,1900-01-09 00:00:00,Masculino,2021,Pública,,,,3.0,7.9,9.8,2.52,6.9,6.0,7.8,,,2023,,,0
FASE 1,1L,4/24/2013,10,Feminino,2022,Pública,,,,3.0,10.0,9.5,7.52,7.3,6.5,8.0,,,2023,,,1
FASE 1,1L,7/19/2013,10,Feminino,2022,Pública,,,,3.0,9.0,8.5,7.52,8.8,8.2,9.4,,,2023,,,1
FASE 1,1L,2012-04-04 00:00:00,1900-01-11 00:00:00,Masculino,2022,Pública,,,,3.0,8.5,7.0,7.52,2.7,2.2,3.2,,,2023,,,1
FASE 1,1L,2011-08-10 00:00:00,1900-01-12 00:00:00,Masculino,2022,Pública,,,,3.0,0.0,8.1,7.52,7.4,7.2,7.5,,,2023,,,1
FASE 1,1L,2/17/2012,11,Masculino,2022,Pública,,,,3.0,6.9,7.4,7.52,7.0,6.7,7.3,,,2023,,,1
FASE 1,1L,8/29/2012,11,Feminino,2022,Pública,,,,3.0,9.0,9.6,7.52,8.0,8.0,8.0,,,2023,,,1
FASE 1,1L,1/23/2013,10,Masculino,2022,Pública,,,,3.0,9.0,9.7,7.52,8.4,8.7,8.0,,,2023,,,1
FASE 1,1L,1/17/2014,9,Feminino,2023,Pública,,,,3.0,10.0,10.0,7.52,6.3,6.5,6.0,,,2023,,,0
FASE 1,1L,3/21/2013,10,Feminino,2022,Pública,,,,3.0,10.0,9.4,7.52,7.5,7.0,8.0,,,2023,,,1
FASE 1,1L,7/21/2013,10,Masculino,2022,Pública,,,,3.0,10.0,9.5,7.52,8.5,9.2,7.7,,,2023,,,1
FASE 1,1L,8/28/2012,11,Masculino,2022,Pública,,,,3.0,8.5,7.1,6.27,5.8,6.2,5.3,,,2023,,,1
FASE 1,1L,10/31/2011,11,Feminino,2021,Pública,,,,3.0,0.0,9.0,7.52,6.9,5.5,8.2,,,2023,,,1
FASE 1,1L,4/19/2012,11,Masculino,2021,Pública,,,,3.0,10.0,8.3,7.52,6.3,6.5,6.0,,,2023,,,1
FASE 1,1L,2014-09-04 00:00:00,1900-01-09 00:00:00,Feminino,2023,Pública,,,,3.0,10.0,8.7,3.14,5.4,4.0,6.7,,,2023,,,0
FASE 1,1L,11/30/2011,11,Feminino,2022,Pública,,,,3.0,10.0,8.0,3.14,3.1,1.2,5.0,,,2023,,,1
FASE 1,1M,2012-11-10 00:00:00,1900-01-11 00:00:00,Feminino,2022,Pública,,,,3.0,7.9,8.1,3.14,8.1,7.7,8.5,,,2023,,,1
FASE 1,1M,2013-06-07 00:00:00,1900-01-10 00:00:00,Masculino,2023,Pública,,,,3.0,10.0,9.8,2.52,7.6,6.2,9.0,,,2023,,,1
FASE 1,1M,8/24/2012,11,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,9.0,9.7,3.77,9.7,9.3,10.0,,,2023,,,1
FASE 1,1M,2012-06-11 00:00:00,1900-01-10 00:00:00,Masculino,2023,Pública,,,,3.0,9.0,8.6,3.14,5.7,4.3,7.0,,,2023,,,1
FASE 1,1M,2011-07-12 00:00:00,1900-01-11 00:00:00,Feminino,2022,Pública,,,,3.0,9.5,4.9,2.52,5.2,5.0,5.3,,,2023,,,1
FASE 1,1M,9/30/2014,9,Feminino,2022,Pública,,,,3.0,9.0,9.4,3.14,8.4,7.5,9.2,,,2023,,,0
FASE 1,1M,7/25/2013,10,Masculino,2023,Pública,,,,3.0,9.5,9.7,3.14,9.3,8.8,9.7,,,2023,,,1
FASE 1,1M,2014-10-01 00:00:00,1900-01-09 00:00:00,Masculino,2023,Pública,,,,3.0,7.4,7.7,3.77,6.2,4.8,7.5,,,2023,,,0
FASE 1,1M,2013-02-04 00:00:00,1900-01-10 00:00:00,Feminino,2020,Pública,,,,3.0,10.0,9.7,3.14,7.6,6.8,8.3,,,2023,,,1
FASE 1,1M,2013-01-10 00:00:00,1900-01-10 00:00:00,Masculino,2022,Pública,,,,3.0,10.0,9.5,3.77,7.4,7.3,7.5,,,2023,,,1
FASE 1,1M,4/22/2013,10,Masculino,2022,Pública,,,,3.0,9.0,8.6,3.77,5.7,4.2,7.2,,,2023,,,1
FASE 1,1N,11/28/2011,11,Feminino,2022,Pública,,,,3.0,9.5,9.9,7.52,6.4,4.8,8.0,,,2023,,,1
FASE 1,1N,2014-07-05 00:00:00,1900-01-09 00:00:00,Feminino,2022,Pública,,,,3.0,0.0,9.3,7.52,6.3,5.3,7.3,,,2023,,,0
FASE 1,1N,2012-04-02 00:00:00,1900-01-11 00:00:00,Masculino,2023,Privada - Programa de Apadrinhamento,,,,3.0,9.5,9.5,7.52,5.9,4.7,7.0,,,2023,,,1
FASE 1,1N,2014-04-01 00:00:00,1900-01-09 00:00:00,Masculino,2022,Pública,,,,3.0,0.0,9.2,7.52,7.8,6.0,9.5,,,2023,,,0
FASE 1,1N,8/31/2013,10,Masculino,2023,Pública,,,,3.0,8.5,9.8,7.52,8.6,8.3,8.8,,,2023,,,1
FASE 1,1N,2013-02-07 00:00:00,1900-01-10 00:00:00,Feminino,2023,Pública,,,,3.0,8.5,9.6,7.52,7.0,7.7,6.3,,,2023,,,1
FASE 1,1N,7/22/2011,12,Masculino,2021,Pública,,,,3.0,0.0,7.2,7.52,4.8,5.2,4.3,,,2023,,,1
FASE 1,1N,9/19/2013,10,Feminino,2021,Pública,,,,3.0,7.5,9.8,7.52,7.9,7.0,8.8,,,2023,,,1
FASE 1,1N,9/16/2013,10,Feminino,2023,Pública,,,,3.0,8.5,6.6,7.52,6.2,4.2,8.2,,,2023,,,1
FASE 1,1N,8/21/2013,10,Masculino,2023,Pública,,,,3.0,0.0,7.9,7.52,5.4,4.5,6.3,,,2023,,,1
FASE 1,1N,2013-10-01 00:00:00,1900-01-10 00:00:00,Masculino,2022,Pública,,,,3.0,9.0,9.9,6.27,9.2,9.0,9.3,,,2023,,,1
FASE 1,1N,2013-05-10 00:00:00,1900-01-10 00:00:00,Feminino,2021,Pública,,,,3.0,8.5,9.6,2.52,6.4,4.5,8.2,,,2023,,,1
FASE 1,1P,2013-03-01 00:00:00,1900-01-10 00:00:00,Masculino,2023,Pública,,,,3.0,8.5,9.3,6.89,9.0,8.3,9.7,,,2023,,,1
FASE 1,1P,6/25/2012,11,Feminino,2022,Pública,,,,3.0,9.0,9.8,6.27,5.5,5.0,6.0,,,2023,,,1
FASE 1,1P,9/18/2012,11,Masculino,2023,Pública,,,,3.0,9.0,7.8,7.52,7.1,7.5,6.7,,,2023,,,1
FASE 1,1P,1/24/2012,11,Masculino,2021,Pública,,,,3.0,8.5,8.6,7.52,7.5,7.0,8.0,,,2023,,,1
FASE 1,1P,2012-02-11 00:00:00,1900-01-10 00:00:00,Feminino,2022,Privada - Programa de Apadrinhamento,,,,3.0,7.3,8.7,6.27,5.2,4.7,5.7,,,2023,,,1
FASE 1,1P,5/29/2013,10,Masculino,2022,Pública,,,,3.0,9.5,9.6,6.89,8.2,7.8,8.5,,,2023,,,1
FASE 1,1P,2013-02-06 00:00:00,1900-01-10 00:00:00,Feminino,2022,Pública,,,,3.0,9.0,9.4,6.89,7.0,6.2,7.8,,,2023,,,1
FASE 1,1P,2013-04-05 00:00:00,1900-01-10 00:00:00,Feminino,2022,Pública,,,,3.0,7.5,9.8,7.52,8.9,7.8,10.0,,,2023,,,1
FASE 1,1P,10/18/2011,12,Feminino,2022,Pública,,,,3.0,0.0,7.3,7.52,4.9,4.0,5.8,,,2023,,,1
FASE 1,1P,5/31/2014,9,Masculino,2021,Pública,,,,3.0,8.0,8.5,7.52,6.9,6.3,7.5,,,2023,,,0
FASE 1,1P,2012-04-04 00:00:00,1900-01-11 00:00:00,Masculino,2022,Pública,,,,3.0,9.5,8.2,7.52,7.1,7.0,7.2,,,2023,,,1
FASE 1,1P,5/24/2014,9,Masculino,2022,Pública,,,,3.0,0.0,8.3,7.52,9.5,9.7,9.3,,,2023,,,0
FASE 1,1P,8/28/2012,11,Masculino,2023,Pública,,,,3.0,9.0,7.8,3.14,5.8,5.3,6.3,,,2023,,,1
FASE 1,1R,2014-03-10 00:00:00,1900-01-09 00:00:00,Masculino,2022,Pública,,,,3.0,9.5,8.4,7.52,3.9,2.3,5.5,,,2023,,,0
